n_victimas,fact_date,fact_time,comuna,street_type,alt_dir,street_name,cross_name,victim,accused,bike,car,pub_transp,bus,cyclist,severity
1,2020-03-05 00:00:00,02:05:00 p.m.,9,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",ARAUJO,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-05 00:00:00,01:30:00 p.m.,8,CALLE,SD,ZUVIRIA,ALBARIÃ‘O,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-05 00:00:00,12:30:00 p.m.,7,CALLE,SD,QUIRNO,REMEDIOS,AUTO,SD,0,x,0,0,0,SD
2,2020-03-05 00:00:00,04:15:00 p.m.,1,AVENIDA,SD,"IRIGOYEN, BERNARDO DE","GARAY, JUAN DE AV.",TAXI,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-05 00:00:00,08:50:00 a.m.,7,AVENIDA,SD,DIRECTORIO AV.,"BONORINO, ESTEBAN, CNEL. AV.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-05 00:00:00,02:00:00 p.m.,4,AUTOPISTA,SD,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,CALIFORNIA,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-05 00:00:00,06:03:00 p.m.,7,AVENIDA,SD,RIVADAVIA AV.,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-05 00:00:00,03:50:00 p.m.,4,CALLE,SD,"JANER, ANA MARIA","VEDIA, AGUSTIN DE",AUTO,SD,0,x,0,0,0,SD
1,2020-03-05 00:00:00,05:35:00 p.m.,6,CALLE,SD,"AMBROSETTI, JUAN B.",AVELLANEDA,MOVIL,AUTO,0,x,0,0,0,SD
1,2020-03-05 00:00:00,05:45:00 p.m.,9,CALLE,SD,CARHUE,PIZARRO,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-05 00:00:00,05:40:00 p.m.,1,CALLE,SD,ESMERALDA,RIVADAVIA AV.,MOTO,TAXI,x,0,0,0,0,SD
1,2020-03-05 00:00:00,06:00:00 p.m.,9,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.","LASSERRE, AUGUSTO, ALTE.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-05 00:00:00,05:00:00 p.m.,9,CALLE,SD,TONELERO,"PAZ, GRAL. AV.",MOTO,SD,x,0,0,0,0,SD
1,2020-03-05 00:00:00,06:03:00 p.m.,7,AVENIDA,SD,NAZCA AV.,,PEATON,MOTO,x,0,0,0,0,SD
1,2020-03-05 00:00:00,06:30:00 p.m.,8,AVENIDA,SD,ESCALADA AV.,"BATLLE Y ORDOÃ‘EZ, JOSE P.T.",MOTO,SD,x,0,0,0,0,SD
1,2020-03-05 00:00:00,05:15:00 p.m.,9,AVENIDA,SD,"DELLEPIANE, LUIS, TTE. GRAL.",LACARRA AV.,MOTO,CAMION,x,0,0,x,0,SD
1,2020-03-05 00:00:00,08:30:00 p.m.,14,AVENIDA,SD,DEL LIBERTADOR AV.,REPUBLICA ARABE SIRIA,MOTO,SD,x,0,0,0,0,SD
1,2020-03-05 00:00:00,08:03:00 p.m.,7,CALLE,SD,"BONIFACIO, JOSE",,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-05 00:00:00,08:20:00 p.m.,6,AVENIDA,SD,ACOYTE AV.,,MOTO,SD,x,0,0,0,0,SD
1,2020-03-05 00:00:00,20:00:00,1,SD,SD,,,PEATON,CAMIONETA,0,0,0,0,0,SD
1,2020-03-05 00:00:00,07:00:00 p.m.,5,AVENIDA,SD,COLOMBRES,BELGRANO AV.,TRANSPORTE PUBLICO,AUTO,0,x,x,0,0,SD
2,2020-03-06 00:00:00,06:00:00 a.m.,11,CALLE,SD,BOYACA,,AUTO,SD,0,x,0,0,0,SD
1,2020-03-06 00:00:00,07:30:00 a.m.,8,GRAL PAZ,SD,"PAZ, GRAL. AV.",,MOTO,SD,x,0,0,0,0,SD
1,2020-03-06 00:00:00,10:20:00 a.m.,12,AVENIDA,SD,OLAZABAL AV.,ALVAREZ THOMAS AV.,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-06 00:00:00,07:00:00 a.m.,3,CALLE,SD,"GOMEZ, VALENTIN","ANCHORENA, TOMAS MANUEL DE, DR.",AUTO,OBJETO FIJO,0,x,0,0,0,SD
1,2020-03-06 00:00:00,09:15:00 a.m.,15,AVENIDA,SD,ELCANO AV.,TRIUNVIRATO AV.,TRANSPORTE PUBLICO,AUTO,0,x,x,0,0,SD
1,2020-03-06 00:00:00,05:15:00 p.m.,1,AVENIDA,SD,INDEPENDENCIA AV.,SANTIAGO DEL ESTERO,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-06 00:00:00,05:40:00,2,SD,SD,,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-06 00:00:00,10:00:00 a.m.,6,CALLE,SD,DOBLAS,,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-06 00:00:00,11:30:00 a.m.,1,CALLE,SD,CERRITO,ARENALES,MOTO,TAXI,x,0,0,0,0,SD
1,2020-03-06 00:00:00,12:31:00 p.m.,4,AVENIDA,SD,COLONIA AV.,PATAGONES,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-06 00:00:00,11:00:00 a.m.,4,AVENIDA,SD,SAENZ AV.,,SD,AUTO,0,x,0,0,0,SD
1,2020-03-06 00:00:00,08:00:00 a.m.,15,CALLE,SD,HUMBOLDT,,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-06 00:00:00,08:30:00 p.m.,2,AVENIDA,SD,CORDOBA AV.,,SD,SD,0,0,0,0,0,SD
1,2020-03-06 00:00:00,12:30:00 p.m.,1,CALLE,SD,SANTIAGO DEL ESTERO,CONSTITUCION,TAXI,CAMIONETA,0,0,0,0,0,SD
1,2020-03-06 00:00:00,01:00:00 p.m.,1,CALLE,SD,LAVALLE,,SD,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-06 00:00:00,03:00:00 p.m.,14,CALLE,SD,"MANSILLA, LUCIO NORBERTO, GENERAL",BULNES,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-06 00:00:00,01:30:00 p.m.,7,AVENIDA,SD,LAFUENTE AV.,,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-06 00:00:00,03:20:00 p.m.,11,AVENIDA,SD,LOPE DE VEGA AV.,,AUTO,SD,0,x,0,0,0,SD
1,2020-03-06 00:00:00,04:05:00 p.m.,10,CALLE,SD,"GAMBOA, MARCELO",PARIS,MOVIL,SD,0,0,0,0,0,SD
1,2020-03-06 00:00:00,05:35:00 p.m.,9,AVENIDA,SD,"PERON, EVA AV.",MONTIEL,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-06 00:00:00,04:20:00 p.m.,3,AVENIDA,SD,CORRIENTES AV.,LARREA,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-06 00:00:00,17:30:00,SD,SD,SD,,,MOTO,SD,x,0,0,0,0,SD
1,2020-03-06 00:00:00,06:20:00 p.m.,1,CALLE,SD,LIMA,ESTADOS UNIDOS,SD,SD,0,0,0,0,0,SD
1,2020-03-06 00:00:00,01:30:00 p.m.,5,AVENIDA,SD,MEDRANO AV.,TUCUMAN,PEATON,CAMIONETA,0,0,0,0,0,SD
1,2020-03-06 00:00:00,06:50:00 p.m.,9,AVENIDA,SD,RIVADAVIA AV.,"LEGUIZAMON, MARTINIANO",MOTO,SD,x,0,0,0,0,SD
1,2020-03-06 00:00:00,02:40:00 p.m.,1,CALLE,SD,MORENO,,MOTO,TAXI,x,0,0,0,0,SD
1,2020-03-06 00:00:00,06:00:00 p.m.,1,CALLE,SD,SALTA,PAVON,PEATON,AUTO,0,x,0,0,0,SD
3,2020-03-06 00:00:00,07:30:00 p.m.,4,AVENIDA,SD,SAENZ AV.,,SD,SD,0,0,0,0,0,SD
1,2020-03-06 00:00:00,09:00:00 p.m.,9,CALLE,SD,PILAR,,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,11:00:00 p.m.,12,GRAL PAZ,SD,"PAZ, GRAL. AV.",,MOTO,MOTO,x,0,0,0,0,SD
1,2020-03-07 00:00:00,11:20:00 p.m.,13,AVENIDA,SD,CABILDO AV.,"PEDRAZA, MANUELA",MOTO,TAXI,x,0,0,0,0,SD
1,2020-03-07 00:00:00,10:00:00 p.m.,4,CALLE,SD,JORGE,SAN ANTONIO,MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2020-03-07 00:00:00,12:08:00 a.m.,10,GRAL PAZ,SD,"PAZ, GRAL. AV.","HUGO, VICTOR",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-07 00:00:00,02:20:00 a.m.,4,AVENIDA,SD,VELEZ SARSFIELD AV.,LOS PATOS,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,08:13:00 a.m.,8,AVENIDA,SD,27 DE FEBRERO AV.,"PAZ, GRAL. AV.",PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,07:55:00 a.m.,7,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",RIVERA INDARTE AV.,MOTO,MOTO,x,0,0,0,0,SD
1,2020-03-07 00:00:00,08:00:00 a.m.,1,AVENIDA,SD,"MOREAU DE JUSTO, ALICIA AV.",,PEATON,SD,0,0,0,0,0,SD
1,2020-03-07 00:00:00,11:00:00 a.m.,3,AVENIDA,SD,INDEPENDENCIA AV.,ENTRE RIOS AV.,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-07 00:00:00,01:30:00 a.m.,12,CALLE,SD,MANZANARES,PINTO,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,12:25:00 p.m.,14,CALLE,SD,GUATEMALA,BONPLAND,MOVIL,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,12:30:00 p.m.,7,AVENIDA,SD,"MORENO, PERITO AV.",BALBASTRO,AUTO,CAMION,0,x,0,x,0,SD
1,2020-03-07 00:00:00,11:30:00 a.m.,11,AVENIDA,SD,NAZCA AV.,,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-07 00:00:00,01:20:00 p.m.,4,AVENIDA,SD,"ALCORTA, AMANCIO AV.",,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-07 00:00:00,04:04:00 p.m.,3,AVENIDA,SD,PUEYRREDON AV.,LAVALLE,PEATON,MOTO,x,0,0,0,0,SD
1,2020-03-07 00:00:00,01:15:00 p.m.,11,CALLE,SD,"CANTILO, JOSE LUIS",LOPE DE VEGA AV.,MOTO,SD,x,0,0,0,0,SD
1,2020-03-07 00:00:00,02:00:00 p.m.,5,AVENIDA,SD,BELGRANO AV.,,MOTO,AUTO,x,x,0,0,0,SD
2,2020-03-07 00:00:00,02:00:00 p.m.,12,GRAL PAZ,SD,"PAZ, GRAL. AV.",SUPERI,AUTO,SD,0,x,0,0,0,SD
1,2020-03-07 00:00:00,02:30:00 p.m.,2,AVENIDA,SD,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2020-03-07 00:00:00,04:10:00 p.m.,9,AVENIDA,SD,RIVADAVIA AV.,"SUAREZ, JOSE LEON",PEATON,SD,0,0,0,0,0,SD
1,2020-03-07 00:00:00,06:01:00 p.m.,11,CALLE,SD,TERRADA,"INGENIEROS, JOSE",AUTO,CAMIONETA,0,x,0,0,0,SD
1,2020-03-07 00:00:00,01:40:00 p.m.,3,CALLE,SD,SARMIENTO,,PEATON,AUTO,0,x,0,0,0,GRAVE
1,2020-03-07 00:00:00,08:09:00 a.m.,8,GRAL PAZ,SD,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-07 00:00:00,07:20:00 p.m.,1,CALLE,SD,SOLIS,FILIBERTO,TRANSPORTE PUBLICO,CAMION,0,0,x,x,0,SD
1,2020-03-07 00:00:00,09:27:00 p.m.,14,AVENIDA,SD,SANTA FE AV.,,PEATON,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-07 00:00:00,09:45:00 p.m.,12,CALLE,SD,JURAMENTO,,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-07 00:00:00,02:50:00 p.m.,9,AVENIDA,SD,RIVADAVIA AV.,,MOTO,SD,x,0,0,0,0,SD
1,2020-03-07 00:00:00,06:30:00,SD,SD,SD,,,AUTO,SD,,,,,,GRAVE
2,2020-03-08 00:00:00,06:00:00 a.m.,1,AVENIDA,SD,SANTA FE AV.,MAIPU,AUTO,OBJETO FIJO,0,x,0,0,0,GRAVE
1,2020-03-08 00:00:00,08:30:00 a.m.,1,AVENIDA,SD,DEL LIBERTADOR AV.,"PELLEGRINI, CARLOS",AUTO,CAMIONETA,0,x,0,0,0,SD
7,2020-03-08 00:00:00,12:42:00 p.m.,12,GRAL PAZ,SD,"PAZ, GRAL. AV.",,SD,SD,0,0,0,0,0,SD
2,2020-03-08 00:00:00,06:45:00 p.m.,3,CALLE,SD,REPUBLICA BOLIVARIANA DE VENEZUELA,SARANDI,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-08 00:00:00,06:15:00 p.m.,14,AVENIDA,SD,DEL LIBERTADOR AV.,"SALGUERO, JERONIMO",AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-08 00:00:00,06:00:00 p.m.,12,GRAL PAZ,SD,"PAZ, GRAL. AV.",DONADO,MOTO,AUTO,x,x,0,0,0,GRAVE
1,2020-03-08 00:00:00,08:00:00 p.m.,13,AVENIDA,SD,CABILDO AV.,CESPEDES,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-08 00:00:00,08:00:00 p.m.,14,AVENIDA,SD,SARMIENTO AV.,"OBLIGADO RAFAEL, AV.COSTANERA",MOTO,CAMION,x,0,0,x,0,SD
2,2020-03-08 00:00:00,08:40:00 p.m.,10,AVENIDA,SD,"JUSTO, JUAN B. AV.","GONZALEZ, ELPIDIO",AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-08 00:00:00,09:30:00 p.m.,2,AVENIDA,SD,PUEYRREDON AV.,BERUTI,SD,SD,0,0,0,0,0,SD
2,2020-03-08 00:00:00,03:00:00 a.m.,14,CALLE,SD,BONPLAND,"CABRERA, JOSE A.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,11:00:00 p.m.,15,CALLE,SD,GALICIA,ACOYTE,AUTO,SD,0,x,0,0,0,SD
1,2020-03-09 00:00:00,10:05:00 p.m.,14,AVENIDA,SD,HONDURAS AV.,"ACUÃ‘A DE FIGUEROA, FRANCISCO",PEATON,TAXI,0,0,0,0,0,SD
1,2020-03-09 00:00:00,04:10:00 a.m.,1,CALLE,SD,"IRIGOYEN, BERNARDO DE",BRASIL,SD,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-09 00:00:00,06:30:00 a.m.,4,AVENIDA,SD,BRASIL,JUJUY AV.,CAMION,OBJETO FIJO,0,0,0,x,0,SD
1,2020-03-09 00:00:00,09:00:00 a.m.,4,AVENIDA,SD,CHICLANA AV.,,SD,SD,0,0,0,0,0,SD
1,2020-03-09 00:00:00,10:03:00 a.m.,11,AVENIDA,SD,"BEIRO, FRANCISCO AV.",,PEATON,MOVIL,0,0,0,0,0,SD
1,2020-03-09 00:00:00,08:40:00 a.m.,4,AVENIDA,SD,"RABANAL, FRANCISCO, INTENDENTE AV.","BONORINO, ESTEBAN, CNEL. AV.",SD,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,09:50:00 a.m.,5,AVENIDA,SD,CASEROS AV.,CASTRO,PEATON,SD,0,0,0,0,0,SD
1,2020-03-09 00:00:00,10:21:00 a.m.,13,CALLE,SD,CUBA,BLANCO ENCALADA,MOTO,CAMIONETA,x,0,0,0,0,SD
5,2020-03-09 00:00:00,11:00:00 a.m.,9,CALLE,SD,COSQUIN,"RODO, JOSE E.",TRANSPORTE PUBLICO,AUTO,0,x,x,0,0,SD
1,2020-03-09 00:00:00,12:30:00 p.m.,14,AVENIDA,SD,UGARTECHE,DEL LIBERTADOR AV.,MOTO,SD,x,0,0,0,0,SD
1,2020-03-09 00:00:00,12:30:00 p.m.,1,CALLE,SD,LIMA,"ALSINA, ADOLFO",AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,12:15:00 p.m.,5,AVENIDA,SD,CORRIENTES AV.,,PEATON,SD,0,0,0,0,0,SD
1,2020-03-09 00:00:00,13:20:00,SD,SD,SD,,,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,01:30:00 p.m.,6,AVENIDA,SD,RIVADAVIA AV.,"MORENO, JOSE MARIA AV.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,02:00:00 p.m.,14,CALLE,SD,CHARCAS,ARMENIA,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,03:30:00 p.m.,14,AVENIDA,SD,DEL LIBERTADOR AV.,,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,10:35:00 a.m.,3,AVENIDA,SD,BELGRANO AV.,ALBERTI,PEATON,MOTO,x,0,0,0,0,SD
1,2020-03-09 00:00:00,05:30:00 p.m.,12,CALLE,SD,MONROE,,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,04:00:00 p.m.,11,CALLE,SD,CAMARONES,,MOTO,CAMION,x,0,0,x,0,SD
1,2020-03-09 00:00:00,04:20:00 p.m.,15,AVENIDA,SD,DE LOS INCAS AV.,,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-09 00:00:00,07:00:00 p.m.,7,AUTOPISTA,SD,AUTOPISTA 25 DE MAYO,VIEL,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,17:30:00,SD,SD,SD,,,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,06:10:00 p.m.,1,AVENIDA,SD,BELGRANO AV.,,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-09 00:00:00,06:00:00 p.m.,1,AVENIDA,SD,9 DE JULIO AV.,"ALSINA, ADOLFO",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-09 00:00:00,20:10:00,SD,SD,SD,,,MOTO,OBJETO FIJO,,,,,,SD
1,2020-03-10 00:00:00,10:52:00 p.m.,10,CALLE,SD,ARREGUI,SEGUROLA AV.,AUTO,SD,0,x,0,0,0,SD
1,2020-03-10 00:00:00,11:38:00 p.m.,15,AVENIDA,SD,SAN MARTIN AV.,ALVAREZ JONTE,TRANSPORTE PUBLICO,AUTO,0,x,x,0,0,sd
1,2020-03-10 00:00:00,07:30:00 p.m.,1,CALLE,SD,MANSO JUANA,,SD,SD,0,0,0,0,0,GRAVE
1,2020-03-10 00:00:00,08:30:00 a.m.,4,CALLE,SD,LOS PATOS,IGUAZU,PEATON,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-10 00:00:00,09:30:00 a.m.,4,AVENIDA,SD,REGIMIENTO DE PATRICIOS AV.,PINZON,TAXI,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-10 00:00:00,09:00:00 a.m.,8,CALLE,SD,"RUCCI, JOSE IGNACIO","ALVAREZ, CRISOSTOMO",PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-10 00:00:00,11:45:00 a.m.,10,AVENIDA,SD,SEGUROLA AV.,"GONZALEZ, ELPIDIO",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-10 00:00:00,01:55:00 p.m.,13,CALLE,SD,"OLAGUER Y FELIU, VIRREY",AMENABAR,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-10 00:00:00,01:30:00 p.m.,15,AVENIDA,SD,CORDOBA AV.,LAVALLEJA,MOTO,AUTO,x,x,0,0,0,GRAVE
1,2020-03-10 00:00:00,03:00:00 p.m.,10,CALLE,SD,CAMARONES,LOPE DE VEGA AV.,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-10 00:00:00,01:30:00 p.m.,11,AVENIDA,SD,"BEIRO, FRANCISCO AV.",,MOTO,SD,x,0,0,0,0,SD
1,2020-03-10 00:00:00,06:40:00 p.m.,1,AVENIDA,SD,"HUERGO, ING. AV.","GARAY, JUAN DE AV.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-10 00:00:00,04:20:00 p.m.,11,CALLE,SD,DESAGUADERO,,PEATON,MOTO,x,0,0,0,0,SD
1,2020-03-10 00:00:00,05:03:00 p.m.,1,AVENIDA,SD,9 DE JULIO AV.,CHILE,MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2020-03-10 00:00:00,04:00:00 p.m.,11,CALLE,SD,"SOLANO LOPEZ, F., MARISCAL",CHIVILCOY AV.,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-10 00:00:00,08:45:00 p.m.,1,CALLE,SD,"ALSINA, ADOLFO","SAENZ PEÃ‘A, LUIS, PRES.",PEATON,TAXI,0,0,0,0,0,SD
1,2020-03-10 00:00:00,06:30:00 p.m.,12,CALLE,SD,"LE BRETON, TOMAS A.",CAPDEVILA,AUTO,AUTO,0,x,0,0,0,SD
1,2020-03-10 00:00:00,06:00:00 p.m.,4,CALLE,SD,RIO CUARTO,SAN ANTONIO,SD,SD,0,0,0,0,0,SD
1,2020-03-10 00:00:00,04:00:00 p.m.,7,AVENIDA,SD,"BONORINO, ESTEBAN, CNEL. AV.",,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-10 00:00:00,06:20:00 p.m.,1,AVENIDA,SD,"YRIGOYEN, HIPOLITO AV.",,PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-10 00:00:00,08:15:00 p.m.,14,AVENIDA,SD,SANTA FE AV.,VIDT,MOTO,MOTO,x,0,0,0,0,SD
1,2020-03-10 00:00:00,08:00:00 p.m.,3,AVENIDA,SD,PUEYRREDON AV.,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-11 00:00:00,12:30:00 a.m.,10,AVENIDA,SD,GAONA AV.,"JUSTO, JUAN B. AV.",MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-11 00:00:00,11:00:00 p.m.,15,CALLE,SD,"CARRANZA, ANGEL JUSTINIANO",CORDOBA AV.,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-11 00:00:00,12:00:00 a.m.,12,CALLE,SD,"LE BRETON, TOMAS A.",BUCARELLI,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-11 00:00:00,08:00:00 a.m.,4,AVENIDA,SD,"ALCORTA, AMANCIO AV.",PERDRIEL,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-11 00:00:00,09:20:00 a.m.,7,CALLE,SD,QUIRNO,,SD,SD,0,0,0,0,0,SD
1,2020-03-11 00:00:00,09:25:00,SD,SD,SD,,,TAXI,SD,0,0,0,0,0,SD
1,2020-03-11 00:00:00,11:10:00 a.m.,14,AVENIDA,SD,"FIGUEROA ALCORTA, PRES. AV.",,MOTO,CAMIONETA,x,0,0,0,0,SD
1,2020-03-11 00:00:00,10:40:00 a.m.,5,CALLE,SD,MAZA,,MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2020-03-11 00:00:00,12:10:00 p.m.,9,AVENIDA,SD,"CASTRO, EMILIO AV.","OLAVARRIETA, DIEGO DE",MOTO,SD,x,0,0,0,0,SD
1,2020-03-11 00:00:00,09:30:00 a.m.,14,AVENIDA,SD,CERVIÃ‘O AV.,"SALGUERO, JERONIMO",PEATON,TAXI,0,0,0,0,0,GRAVE
1,2020-03-11 00:00:00,12:15:00 p.m.,1,CALLE,SD,"PERON, JUAN DOMINGO, TTE. GENERAL",9 DE JULIO AV.,MOTO,AUTO,x,x,0,0,0,SD
1,2020-03-11 00:00:00,01:15:00 p.m.,7,CALLE,SD,BOGOTA,,PEATON,SD,0,0,0,0,0,SD
2,2020-03-11 00:00:00,04:30:00 p.m.,4,CALLE,SD,"IRIARTE, GRAL.",VIEYTES,PEATON,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2020-03-11 00:00:00,03:30:00 p.m.,8,GRAL PAZ,SD,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,CAMIONETA,SD,0,0,0,0,0,SD
2,2020-03-11 00:00:00,12:00:00 a.m.,4,CALLE,SD,ESQUIU,,AUTO,TRANSPORTE PUBLICO,0,x,x,0,0,SD
1,2020-03-11 00:00:00,06:06:00 p.m.,1,AVENIDA,SD,SAN MARTIN,"MADERO, EDUARDO AV.",AUTO,CAMION,0,x,0,x,0,SD
1,2020-03-11 00:00:00,01:30:00 p.m.,7,CALLE,SD,"MITRE, EMILIO",SARAZA,SD,SD,0,0,0,0,0,SD
1,2020-03-11 00:00:00,08:20:00 p.m.,8,CALLE,SD,CAFAYATE,GOLETA INVENCIBLE,AUTO,TRANSPORTE PUBLICO,0,x,x,0,0,SD
1,2020-03-11 00:00:00,08:30:00 p.m.,15,CALLE,SD,"RAMIREZ DE VELASCO, JUAN",BONPLAND,MOTO,TAXI,x,0,0,0,0,SD
1,2020-03-11 00:00:00,18:18:00,SD,SD,SD,,,PEATON,MOTO,,,,,,SD
1,2020-03-12 00:00:00,11:30:00 p.m.,13,CALLE,SD,ECHEVERRIA,VERTIZ VIRREY AV.,SD,SD,0,0,0,0,0,SD
3,2020-03-12 00:00:00,07:30:00 a.m.,1,AVENIDA,SD,ENTRE RIOS AV.,,SD,SD,0,0,0,0,0,SD
1,2020-03-12 00:00:00,07:45:00 a.m.,10,CALLE,SD,CUENCA,,MOTO,SD,x,0,0,0,0,SD
1,2020-03-12 00:00:00,08:40:00 a.m.,3,AVENIDA,SD,INDEPENDENCIA AV.,,MOTO,AUTO,x,x,0,0,0,SD
2,2020-03-12 00:00:00,12:00:00 a.m.,4,CALLE,SD,GUARANI,"POMAR, GREGORIO TTE. CNEL.",AUTO,TAXI,0,x,0,0,0,SD
1,2020-03-12 00:00:00,09:00:00 a.m.,7,AVENIDA,SD,CASTAÃ‘ARES AV.,"BONORINO, ESTEBAN, CNEL. AV.",SD,SD,0,0,0,0,0,SD
1,2020-03-12 00:00:00,11:38:00 a.m.,13,CALLE,SD,ECHEVERRIA,,SD,SD,0,0,0,0,0,SD
1,2020-03-12 00:00:00,11:40:00 a.m.,9,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",MONTIEL,SD,SD,0,0,0,0,0,SD
1,2020-03-12 00:00:00,12:00:00 p.m.,12,GRAL PAZ,SD,"PAZ, GRAL. AV.",ZAPIOLA,CAMION,SD,0,0,0,x,0,SD
1,2020-03-12 00:00:00,12:30:00 p.m.,13,CALLE,SD,RAMALLO,GRECIA,MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2020-03-12 00:00:00,12:30:00 p.m.,11,AVENIDA,SD,NAZCA AV.,"BELAUSTEGUI, LUIS, DR.",PEATON,AUTO,0,x,0,0,0,SD
1,2020-03-12 00:00:00,12:32:00 p.m.,2,AVENIDA,SD,CORDOBA AV.,RIOBAMBA,MOTO,SD,x,0,0,0,0,SD
1,2020-03-12 00:00:00,01:00:00 p.m.,11,CALLE,SD,GAVILAN,ARREGUI,SD,SD,0,0,0,0,0,SD
1,2020-03-12 00:00:00,01:50:00 p.m.,3,CALLE,SD,"GOMEZ, VALENTIN",,PEATON,MOTO,x,0,0,0,0,SD
