n_victimas,fact_date,fact_time,comuna,street_type,alt_dir,street_name,cross_name,victim,accused,bike,car,pub_transp,bus,cyclist,severity
1,2019-04-08 00:00:00,14:30:00,12,SD,"Congreso Av. y Aguas Buenas 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-04-08 00:00:00,17:51:00,3,SD,"Belgrano Av. 2871, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,16:30:00,4,SD,"Iriarte, Gral. Av. y Santa Elena 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,19:21:00,11,SD,"Diaz, Cesar, Gral. y Lamas, Andres 0, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-04-08 00:00:00,19:09:00,13,SD,"Cabildo Av. 2218, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-08 00:00:00,17:47:00,11,SD,"Gutierrez, Ricardo y Rivas, Gral. 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,20:02:00,15,SD,"Fraga y Zabala 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,21:25:00,12,SD,"Balbin, Ricardo, Dr. Av. y Tamborini, Jose Pascual 0, Barrio: Coghlan  , jurisdicción comisaria:  Vecinal 12C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,17:19:00,14,SD,"Del Libertador Av. y Republica Arabe Siria 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-08 00:00:00,15:40:00,10,SD,"Basualdo 254, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,14:30:00,4,SD,"Suarez e Irala, Barrio: Boca via publica , jurisdicción comisaria:  Vecinal 4C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-09 00:00:00,15:30:00,5,SD,"Peron, Juan Domingo, Tte. General y Billinghurst 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,CICLISTA,SD,SD,SD,SD,x,x,SD
1,2019-04-09 00:00:00,17:31:00,4,SD,"Saenz Av. 635, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,CICLISTA,SD,SD,SD,x,SD,x,SD
1,2019-04-09 00:00:00,19:48:00,6,SD,"Yerbal 956, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-09 00:00:00,19:50:00,12,SD,"Alvarez Thomas Av. 3265, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-09 00:00:00,08:39:00,3,SD,"Independencia Av. y Pichincha 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,x,SD,SD,x,x,SD
1,2019-04-09 00:00:00,08:13:00,6,SD,"Pueyrredon, Honorio, Dr. Av. y Arengreen 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,08:50:00,5,SD,"Agrelo y Castro 0, Barrio: Almagro VÍA PÚBLICA , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,10:43:00,12,SD,"Balbin, Ricardo, Dr. Av. y Pico 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-04-09 00:00:00,09:50:00,6,SD,"Mitre, Emilio y Valle 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,x,SD,x,SD
1,2019-04-09 00:00:00,10:51:00,12,SD,"Ramallo y Pinto 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,11:45:00,12,SD,"Balbin, Ricardo, Dr. Av. y Pico 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,x,SD,SD,SD,SD,SD
3,2019-04-09 00:00:00,11:00:00,3,SD,"Yrigoyen, Hipolito 2893, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,x,SD,x,SD
2,2019-04-09 00:00:00,12:23:00,6,SD,"Rosario y Senillosa 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-09 00:00:00,10:30:00,15,SD,"Newbery, Jorge Av. y Corrientes Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,14:00:00,11,SD,"Simbron 5200, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,13:30:00,11,SD,"Cuenca y Gutierrez, Ricardo 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-09 00:00:00,14:00:00,8,SD,"Varela Av. y Condor 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-09 00:00:00,14:44:00,13,SD,"Paz, Gral. Av. y Del Libertador Av. 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,16:06:00,4,SD,"VELEZ SARSFIELD AV. 170, BARRIO: BARRACAS  , JURISDICCIÓN COMISARIA:  VECINAL 4D",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,13:40:00,2,SD,"Las Heras General Av. 2080, Piso INTERIOR DE OBRA, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,17:40:00,4,SD,"Regimiento De Patricios Av. y Villafañe, Wenceslao 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,CAMION,SD,SD,SD,SD,x,SD,SD
1,2019-04-09 00:00:00,15:40:00,11,SD,"San Martin Av. y San Nicolas 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,18:28:00,1,SD,"Del Libertador Av. y Juncal 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,18:00:00,9,SD,"White y Tandil 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,21:05:00,10,SD,"Autopista Perito Moreno y Rivadavia Av. 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,19:50:00,5,SD,"Medrano Av. 760, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-09 00:00:00,10:01:00,9,SD,"Falcon, Ramon L.,Cnel. y Fonrouge 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-04-09 00:00:00,16:30:00,1,SD,"Garay, Juan De Av. y Tacuari 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-09 00:00:00,18:40:00,14,SD,"Santa Fe Av. y Diaz, Cnel. Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,08:07:00,2,SD,"Cordoba Av. y Anchorena, Tomas Manuel De, Dr. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 2B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,06:50:00,12,SD,"Triunvirato Av. y Blanco Encalada 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,08:00:00,7,SD,"Asamblea Av. y Moreno, Jose Maria Av. 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,13:57:00,6,SD,"Rivadavia Av. 6031, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,CICLISTA,SD,SD,SD,x,SD,x,SD
1,2019-04-10 00:00:00,15:15:00,1,SD,"Belgrano Av. 665, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1E",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,14:35:00,15,SD,"Dorrego Av. y Corrientes Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,21:45:00,7,SD,"Avellaneda Av. y Artigas, Jose Gervasio, Gral. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,CICLISTA,SD,x,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,21:35:00,6,SD,"Valle y Beauchef 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,CICLISTA,SD,SD,SD,x,SD,x,SD
1,2019-04-10 00:00:00,07:40:00,4,SD,"Almafuerte Av. y Ferreyra, Andres 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,10:46:00,13,SD,"Plaza, Victorino De La, Dr. y Figueroa Alcorta, Pres. Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,09:50:00,3,SD,"San Juan Av. y Prudan, Manuel Silvestre, Tte. 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,10:00:00,6,SD,"Acoyte Av. y Vallese, Felipe 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,12:06:00,7,SD,"Varela y Rivadavia Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-10 00:00:00,10:20:00,2,SD,"CASTILLO, RAMON S., PRES. AV. 2597, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,12:56:00,3,SD,"Corrientes Av. 3247, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-04-10 00:00:00,13:07:00,8,SD,"Riestra Av. y Gordillo, Timoteo 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,14:19:00,5,SD,"Bulnes y Humahuaca 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,13:15:00,14,SD,"Figueroa Alcorta, Pres. Av. 3885, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-04-10 00:00:00,14:44:00,3,SD,"Independencia Av. y Pichincha 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,15:12:00,8,SD,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 2551, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-10 00:00:00,15:35:00,15,SD,"Lacroze, Federico Av. y Alvarez Thomas Av.} 0, Barrio: Colegiales INTERIOR ESTACIONAMIENTO LOCAL MC´DONALDS , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,12:50:00,4,SD,"Daract Av. 2265, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,x,SD,SD,SD,x,SD
4,2019-04-10 00:00:00,16:16:00,1,SD,"Saenz Peña, Roque, Pres. Av. y Suipacha 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1D",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,15:46:00,11,SD,"Alvarez Jonte Av. y Terrada 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-10 00:00:00,18:10:00,15,SD,"De Los Constituyentes Av. y Carril, Salvador Maria Del Av. 0, Barrio: Villa Pueyrredon  , jurisdicción comisaria:  Vecinal 12C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,13:50:00,3,SD,"Callao Av. y Viamonte 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,18:50:00,4,SD,"Alcorta, Amancio Av. y Moreno, Perito Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,17:40:00,14,SD,"Godoy Cruz y Gorriti 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,19:07:00,14,SD,"Malasia y Maure 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,19:30:00,12,SD,"Paroissien y Washington 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-10 00:00:00,18:50:00,10,SD,"Gonzalez, Joaquin V. y Aranguren, Juan F., Dr. 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-04-10 00:00:00,15:50:00,2,SD,"Cordoba Av. y Gallo 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-10 00:00:00,21:00:00,1,SD,"Del Libertador Av. y Cerrito 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-10 00:00:00,19:00:00,8,SD,"Fernandez De La Cruz, F., Gral. Av. 4402, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-04-10 00:00:00,21:31:00,14,SD,"Sarmiento Av. y Del Libertador Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-04-10 00:00:00,21:30:00,2,SD,"Ayacucho 1209, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,21:10:00,9,SD,"Pilar y Acassuso 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,23:10:00,2,SD,"Callao Av. y Paraguay 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,22:50:00,2,SD,"Las Heras General Av. 1900, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-04-10 00:00:00,21:30:00,6,SD,"Valle y Beauchef 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,07:12:00,15,SD,"De Los Constituyentes Av. 4000, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-10 00:00:00,13:30:00,1,SD,"Peron, Juan Domingo, Tte. General y Suipacha 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1D",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,11:59:00,7,SD,"Rivadavia Av. y Carabobo Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,CICLISTA,SD,SD,SD,x,SD,x,SD
1,2019-04-11 00:00:00,12:17:00,6,SD,"Valle 123, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-11 00:00:00,14:56:00,2,SD,"Billinghurst y Cordoba Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-11 00:00:00,16:30:00,13,SD,"Cabildo Av. y Olazabal 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C",,,CICLISTA,SD,SD,SD,SD,x,x,SD
1,2019-04-11 00:00:00,20:00:00,12,SD,"BALBIN, RICARDO, DR. AV. 4845, Barrio: Saavedra Balbin entre Pico y Deheza , jurisdicción comisaria:  Vecinal 12A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-11 00:00:00,00:59:00,7,SD,"Neuquen y Bufano, Alfredo R. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,07:10:00,1,SD,"Achaval Rodriguez, T., Dr. Av. y Villaflor, Azucena 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,07:07:00,9,SD,"De La Torre, Lisandro Av. y De Los Corrales Av. 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,x,SD,SD
2,2019-04-11 00:00:00,09:51:00,8,SD,"Argentina Av. y Murguiondo 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,09:00:00,12,SD,"Ruiz Huidobro Av. 4300, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,10:09:00,10,SD,"Rivadavia Av. y Acosta, Mariano Av. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,x,SD,SD,x,SD,SD
1,2019-04-11 00:00:00,10:00:00,15,SD,"Quiros y Bauness 0, Barrio: Parque Chas  , jurisdicción comisaria:  Vecinal 15C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,11:38:00,7,SD,"Doblas y Estrada 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-04-11 00:00:00,03:06:00,1,SD,"9 De Julio Av. y Belgrano Av. 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-04-11 00:00:00,13:39:00,3,SD,"Mitre, Bartolome 2785, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,14:52:00,1,SD,"9 De Julio Av. y Viamonte 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,TRANSPORTE PUBLICO,SD,SD,SD,x,SD,SD,SD
1,2019-04-11 00:00:00,18:33:00,1,SD,"Independencia Av. 1593, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,17:08:00,3,SD,"Yrigoyen, Hipolito 2452, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,15:50:00,1,SD,"Del Libertador Av. y Cerrito 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-04-11 00:00:00,17:25:00,9,SD,"Schmidl, Ulrico y Guamini 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,19:08:00,10,SD,"Cervantes 1134, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,18:10:00,1,SD,"Arenales y Libertad 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,23:38:00,12,SD,"Paz, Gral. Av. y Cabildo Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,22:55:00,8,SD,"DELLEPIANE Y AVENIDA GENERAL PAZ  , Barrio: Villa Lugano  , jurisdicción comisaria:",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,14:35:00,2,SD,"Santa Fe Av. y Sanchez De Bustamante 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,19:20:00,7,SD,"San Pedrito Av. 229, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-11 00:00:00,21:45:00,1,SD,"CERRITO 1214, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-04-11 00:00:00,19:05:00,11,SD,"Empedrado 2310, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A",,,TRANSPORTE PUBLICO,SD,SD,SD,x,SD,SD,SD
1,2019-04-11 00:00:00,17:50:00,14,SD,"Salguero, Jeronimo 2841, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,09:55:00,5,SD,"Billinghurst y Gomez, Valentin 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,12:25:00,15,SD,"Combatientes De Malvinas Av. y La Pampa 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 15C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,12:41:00,5,SD,"Liniers Virrey y Yrigoyen, Hipolito Av. 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,15:45:00,15,SD,"Gallardo, Angel Av. 673, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,CICLISTA,SD,SD,SD,x,SD,x,SD
1,2019-04-12 00:00:00,23:10:00,7,SD,"Aranguren, Juan F., Dr. y Terrero 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,12:15:00,9,SD,"AMEGHINO, FLORENTINO, DR. 1337, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,02:04:00,1,SD,"Del Libertador Av. y Cerrito 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,09:17:00,1,SD,"Mitre, Bartolome y Suipacha 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1D",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,09:58:00,15,SD,"San Martin Av. y Espinosa 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-12 00:00:00,10:18:00,5,SD,"San Juan Av. 4288, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,11:46:00,10,SD,"Rivadavia Av. y Bahia Blanca 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,13:26:00,15,SD,"Alvarez Thomas Av. y La Pampa 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 15C",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,15:00:00,13,SD,"Mendoza y Cabildo Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,16:48:00,6,SD,"Acoyte Av. 565, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,SD,SD,x,SD,SD,SD
3,2019-04-12 00:00:00,11:40:00,11,SD,"Galicia y San Nicolas 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,18:13:00,9,SD,"Paz, Gral. Av. y Schmidl, Ulrico 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,16:50:00,15,SD,"Dorrego Av. e Iturri, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-04-12 00:00:00,13:00:00,5,SD,"Castro Barros Av. y Yrigoyen, Hipolito Av. 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-04-12 00:00:00,17:10:00,10,SD,"Bonifacio, Jose y Dolores 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-04-12 00:00:00,18:52:00,7,SD,"Portela y Echeandia 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 7A",,,PEATON,SD,SD,SD,SD,SD,SD,SD
